ANIO;MES;UBIGEO_HECHO;DPTO_HECHO_NEW;PROV_HECHO;DIST_HECHO;TIPO;SUB_TIPO;MODALIDAD;n_dist_ID_DGC
2025;5;200104;PIURA;PIURA;CASTILLA;PATRIMONIO (DELITO);ROBO;TENTATIVA DE ROBO;3
2025;5;200104;PIURA;PIURA;CASTILLA;PATRIMONIO (DELITO);USURPACION;USURPACION;5
2025;5;200104;PIURA;PIURA;CASTILLA;PATRIMONIO (DELITO);USURPACION;USURPACION AGRAVADA;2
2025;5;200104;PIURA;PIURA;CASTILLA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;8
2025;5;200104;PIURA;PIURA;CASTILLA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION,COMERCIALIZACION,USO O PORTE DE ARMAS;1
2025;5;200104;PIURA;PIURA;CASTILLA;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;MICROCOMERCIALIZACION DE DROGAS;1
2025;5;200104;PIURA;PIURA;CASTILLA;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;PROMOCION O FAVORECIMIENTO AL TRAFICO ILICITO DE DROGAS;1
2025;5;200104;PIURA;PIURA;CASTILLA;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;TRAFICO ILICITO DE DROGAS;1
2025;5;200104;PIURA;PIURA;CASTILLA;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO CALIFICADO - ASESINATO;1
2025;5;200104;PIURA;PIURA;CASTILLA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;32
2025;5;200104;PIURA;PIURA;CASTILLA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES GRAVES;3
2025;5;200104;PIURA;PIURA;CASTILLA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES LEVES;4
2025;5;200105;PIURA;PIURA;CATACAOS;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;6
2025;5;200105;PIURA;PIURA;CATACAOS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;3
2025;5;200105;PIURA;PIURA;CATACAOS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;TENTATIVA DE VIOLACION SEXUAL;1
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);ABIGEATO;ROBO DE GANADO;1
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;5
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);EXTORSION;CHANTAJE;1
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);EXTORSION;EXTORSION;10
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);HURTO;HURTO;8
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;3
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO DURANTE LA NOCHE;2
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;2
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;3
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);HURTO;HURTO FRUSTRADO;1
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);ROBO;ASALTO Y ROBO DE VEHICULOS;3
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;2
2025;5;200105;PIURA;PIURA;CATACAOS;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;8
2025;5;200105;PIURA;PIURA;CATACAOS;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;1
2025;5;200105;PIURA;PIURA;CATACAOS;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;COACCION AL CONSUMO DE DROGA;1
2025;5;200105;PIURA;PIURA;CATACAOS;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;TENTATIVA DE HOMICIDIO;1
2025;5;200105;PIURA;PIURA;CATACAOS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;1
2025;5;200105;PIURA;PIURA;CATACAOS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES CULPOSAS;2
2025;5;200105;PIURA;PIURA;CATACAOS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES LEVES;2
2025;5;200107;PIURA;PIURA;CURA MORI;FAMILIA (DELITO);ATENTADOS CONTRA LA PATRIA POTESTAD;INDUCCION A LA FUGA DE MENOR;1
2025;5;200107;PIURA;PIURA;CURA MORI;LIBERTAD (DELITO);OFENSAS AL PUDOR PUBLICO;EXHIBICIONES Y PUBLICACIONES OBSENAS;1
2025;5;200107;PIURA;PIURA;CURA MORI;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;5;200107;PIURA;PIURA;CURA MORI;PATRIMONIO (DELITO);EXTORSION;EXTORSION;1
2025;5;200107;PIURA;PIURA;CURA MORI;PATRIMONIO (DELITO);HURTO;HURTO;1
2025;5;200107;PIURA;PIURA;CURA MORI;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;1
2025;5;200107;PIURA;PIURA;CURA MORI;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;2
2025;5;200107;PIURA;PIURA;CURA MORI;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;1
2025;5;200108;PIURA;PIURA;EL TALLAN;PATRIMONIO (DELITO);EXTORSION;EXTORSION;1
2025;5;200109;PIURA;PIURA;LA ARENA;FAMILIA (DELITO);ATENTADOS CONTRA LA PATRIA POTESTAD;SUSTRACCION DE MENOR;1
2025;5;200109;PIURA;PIURA;LA ARENA;PATRIMONIO (DELITO);EXTORSION;EXTORSION;3
2025;5;200109;PIURA;PIURA;LA ARENA;PATRIMONIO (DELITO);ROBO;ROBO;1
2025;5;200109;PIURA;PIURA;LA ARENA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;1
2025;5;200109;PIURA;PIURA;LA ARENA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;1
2025;5;200109;PIURA;PIURA;LA ARENA;PATRIMONIO (DELITO);USURPACION;USURPACION;1
2025;5;200109;PIURA;PIURA;LA ARENA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;1
2025;5;200110;PIURA;PIURA;LA UNION;ADMINISTRACION PUBLICA (DELITO);ADMINISTRACION DE JUSTICIA;DENUNCIA CALUMNIOSA;1
2025;5;200110;PIURA;PIURA;LA UNION;ADMINISTRACION PUBLICA (DELITO);ADMINISTRACION DE JUSTICIA;FUGA EN ACCIDENTE DE TRANSITO;1
2025;5;200110;PIURA;PIURA;LA UNION;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;1
2025;5;200110;PIURA;PIURA;LA UNION;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;COACCION;1
2025;5;200110;PIURA;PIURA;LA UNION;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL;1
2025;5;200110;PIURA;PIURA;LA UNION;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;TENTATIVA DE VIOLACION SEXUAL;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);DAÑOS;DAÑO AGRAVADO;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA AGRAVADA;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);EXTORSION;EXTORSION;2
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);EXTORSION;EXTORSION AGRAVADA;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);HURTO;HURTO;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;4
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;1
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;2
2025;5;200110;PIURA;PIURA;LA UNION;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;1
2025;5;200110;PIURA;PIURA;LA UNION;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;3
2025;5;200110;PIURA;PIURA;LA UNION;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION, SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS (ARMAS, EXPLOSIVOS);1
2025;5;200110;PIURA;PIURA;LA UNION;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;3
2025;5;200111;PIURA;PIURA;LAS LOMAS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;COACCION;2
2025;5;200111;PIURA;PIURA;LAS LOMAS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);ABIGEATO;ROBO DE GANADO;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);APROPIACION ILICITA;APROPIACION ILICITA COMUN;2
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);DAÑOS;DAÑO AGRAVADO;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;5
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);EXTORSION;EXTORSION;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);ROBO;ROBO;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;2
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);ROBO;ROBO DE CELULAR;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;PATRIMONIO (DELITO);ROBO;TENTATIVA DE ROBO;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO CULPOSO;1
2025;5;200111;PIURA;PIURA;LAS LOMAS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;2
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;AMBIENTALES(DELITO);CONTRA LOS RECURSOS NATURALES;TRAFICO ILEGAL DE PRODUCTOS FORESTALES MADERABLES;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;FAMILIA (DELITO);ATENTADOS CONTRA LA PATRIA POTESTAD;INDUCCION A LA FUGA DE MENOR;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;FE PUBLICA (DELITO);DISPOSICIONES COMUNES;FALSEDAD GENERICA;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;LIBERTAD (DELITO);VIOLACION DE DOMICILIO;VIOLACION DE DOMICILIO;2
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;COACCION;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR DE MENORES;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL DE MENOR DE 14 AÑOS;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);ABIGEATO;HURTO DE GANADO;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);APROPIACION ILICITA;APROPIACION IRREGULAR;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);DAÑOS;ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES;2
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;2
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;3
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);EXTORSION;EXTORSION;10
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);HURTO;HURTO;9
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;4
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO DURANTE LA NOCHE;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO EN CASA HABITADA;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;3
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);ROBO;ASALTO Y ROBO DE VEHICULOS;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);ROBO;ROBO;4
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;2
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;2
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);ROBO;ROBO FRUSTRADO;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);USURPACION;USURPACION;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;PATRIMONIO (DELITO);USURPACION;USURPACION AGRAVADA;1
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;15
2025;5;200114;PIURA;PIURA;TAMBO GRANDE;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES CULPOSAS;3
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR FUNCIONARIOS PUBLICOS;ABUSO DE AUTORIDAD;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR FUNCIONARIOS PUBLICOS;DENEGACION O DEFICIENTE APOYO POLICIAL;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;3
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;2
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;COACCION;2
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL AGRAVADO;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR;2
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;TENTATIVA DE VIOLACION SEXUAL;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL DE MENOR DE 14 AÑOS;2
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);ABIGEATO;HURTO DE GANADO;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);APROPIACION ILICITA;APROPIACION ILICITA COMUN;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);APROPIACION ILICITA;APROPIACION IRREGULAR;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);DAÑOS;DAÑO AGRAVADO;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;4
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;5
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA AGRAVADA;2
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);EXTORSION;EXTORSION;18
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);EXTORSION;EXTORSION AGRAVADA;2
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);HURTO;HURTO;18
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;12
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO DURANTE LA NOCHE;2
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO EN CASA HABITADA;3
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;3
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);ROBO;ROBO;10
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;8
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;PATRIMONIO (DELITO);ROBO;ROBO DE CELULAR;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;8
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION, SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS (ARMAS, EXPLOSIVOS);1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION,SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS Y RESIDUOS PELIGROSOS;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO CULPOSO;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR;1
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;10
2025;5;200115;PIURA;PIURA;26 DE OCTUBRE;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES CULPOSAS;5
2025;5;200201;PIURA;AYABACA;AYABACA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;1
2025;5;200201;PIURA;AYABACA;AYABACA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;TENTATIVA DE VIOLACION SEXUAL;1
2025;5;200201;PIURA;AYABACA;AYABACA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;5;200201;PIURA;AYABACA;AYABACA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;3
2025;5;200201;PIURA;AYABACA;AYABACA;PATRIMONIO (DELITO);EXTORSION;EXTORSION;1
2025;5;200201;PIURA;AYABACA;AYABACA;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;1
2025;5;200201;PIURA;AYABACA;AYABACA;PATRIMONIO (DELITO);ROBO;ROBO;1
2025;5;200201;PIURA;AYABACA;AYABACA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;1
2025;5;200201;PIURA;AYABACA;AYABACA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION,COMERCIALIZACION,USO O PORTE DE ARMAS;1
2025;5;200201;PIURA;AYABACA;AYABACA;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;TRAFICO ILICITO DE DROGAS;1
2025;5;200204;PIURA;AYABACA;LAGUNAS;HONOR (DELITO);DIFAMACION;DIFAMACION;1
2025;5;200205;PIURA;AYABACA;MONTERO;ADMINISTRACION PUBLICA (DELITO);ADMINISTRACION DE JUSTICIA;FUGA EN ACCIDENTE DE TRANSITO;1
2025;5;200206;PIURA;AYABACA;PACAIPAMPA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;5;200206;PIURA;AYABACA;PACAIPAMPA;PATRIMONIO (DELITO);HURTO;HURTO;1
2025;5;200206;PIURA;AYABACA;PACAIPAMPA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;1
2025;5;200207;PIURA;AYABACA;PAIMAS;PATRIMONIO (DELITO);EXTORSION;EXTORSION;4
2025;5;200207;PIURA;AYABACA;PAIMAS;PATRIMONIO (DELITO);HURTO;HURTO;1
2025;5;200207;PIURA;AYABACA;PAIMAS;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;1
2025;5;200207;PIURA;AYABACA;PAIMAS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;3
2025;5;200208;PIURA;AYABACA;SAPILLICA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL DE MENOR DE 14 AÑOS;1
2025;5;200210;PIURA;AYABACA;SUYO;FAMILIA (DELITO);ATENTADOS CONTRA LA PATRIA POTESTAD;INDUCCION A LA FUGA DE MENOR;1
2025;5;200210;PIURA;AYABACA;SUYO;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;1
2025;5;200210;PIURA;AYABACA;SUYO;PATRIMONIO (DELITO);EXTORSION;EXTORSION;2
2025;5;200210;PIURA;AYABACA;SUYO;PATRIMONIO (DELITO);EXTORSION;EXTORSION AGRAVADA;1
2025;5;200210;PIURA;AYABACA;SUYO;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;1
2025;5;200210;PIURA;AYABACA;SUYO;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;1
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;SECUESTRO;1
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR DE MENORES;1
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;1
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;2
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;1
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;6
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR;1
2025;5;200301;PIURA;HUANCABAMBA;HUANCABAMBA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;1
2025;5;200302;PIURA;HUANCABAMBA;CANCHAQUE;ADMINISTRACION PUBLICA (DELITO);ADMINISTRACION DE JUSTICIA;FUGA EN ACCIDENTE DE TRANSITO;1
2025;5;200302;PIURA;HUANCABAMBA;CANCHAQUE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL;1
2025;5;200302;PIURA;HUANCABAMBA;CANCHAQUE;PATRIMONIO (DELITO);EXTORSION;EXTORSION;1
2025;5;200302;PIURA;HUANCABAMBA;CANCHAQUE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;1
2025;5;200304;PIURA;HUANCABAMBA;HUARMACA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;2
